,,,,,,,,,,,,,,,,,,,,,,,
EXPORTER NAME: STYLE TEXTILE (PRIVATE) LTD,,,,,,,,INVOICE NO,537624,,TOTAL CTNS,NET WEIGHT,NET NET W,REACTIVE,DISPERSE,WHITE,TOTAL QTY,,,,,0,Summary
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,19,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,19,0
 REACTIVE DYES ,,,3204.1600,12.950,,0.02340,LPAF-FS-61597,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W80),0.0727890436,0,0,0,0,0,0,19,0
 DISPERSE DYES ,,,3204.1110,12.753,,0.00540,LPAF-FS-61605,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W100),0.0909890436,0,0,0,0,0,0,19,0
 NON WOVEN INTERLINING ,,,5603.9200,11.780,0,0.01932,KAPS-FS-148577,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W130),0.1182890436,0,0,0,0,0,0,19,0
 FINISHING AGENT ,,,3809.9190,6.855,0,0.00900,KAPW-FS-186202,4-Jun-24,3600.00,"  1,221 ",0.0000,"  2,377.85 ",0.00,(W160),0.1455890436,0,0,0,0,0,0,19,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W190),0.1728890436,0,0,0,0,0,0,19,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W220),0.2001890436,0,0,0,0,0,0,19,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W250),0.2274890436,0,0,0,0,0,0,19,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,19,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,19,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,19,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,19,0
Labels,,,4821.1040,11.307,0,0.00006,KPPE-PF-224968-18-04-2024,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,19,0
Earth Colour,,,3204.2000,1.386,0,0.03330,HCSE-PF-1739-16-04-2024,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,19,0
Sarabid MIP,,,3824.9999,1.386,0,0.00900,06122023-A-023564,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,19,0
20,,,,,,,,,,,,,,,,,,,,,,20,0
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL,,ANALYSIS FABRIC & YARN,,,,,,,,,,20,0
6104.5900,,80%-20% SKIRTS,,0,,,,#DIV/0!,,LEXP-0657810-889-23-01-2024,,LEXP-0657810-935-18-07-2024,,,,,,,,,,20,0
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,20,0
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,20,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,20,0
 REACTIVE DYES ,,,3204.1600,12.950,,0.02340,LPAF-FS-61597,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W80),0.0727890436,0,0,0,0,0,0,20,0
 DISPERSE DYES ,,,3204.1110,12.753,,0.00540,LPAF-FS-61605,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W100),0.0909890436,0,0,0,0,0,0,20,0
 NON WOVEN INTERLINING ,,,5603.9200,11.780,0,0.01932,KAPS-FS-148577,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W130),0.1182890436,0,0,0,0,0,0,20,0
 FINISHING AGENT ,,,3809.9190,6.855,0,0.00900,KAPW-FS-186202,4-Jun-24,3600.00,"  1,221 ",0.0000,"  2,377.85 ",0.00,(W160),0.1455890436,0,0,0,0,0,0,20,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W190),0.1728890436,0,0,0,0,0,0,20,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W220),0.2001890436,0,0,0,0,0,0,20,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W250),0.2274890436,0,0,0,0,0,0,20,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,20,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,20,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,20,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,20,0
Labels,,,4821.1040,11.307,0,0.00006,KPPE-PF-224968-18-04-2024,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,20,0
Earth Colour,,,3204.2000,1.386,0,0.03330,HCSE-PF-1739-16-04-2024,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,20,0
Sarabid MIP,,,3824.9999,1.386,0,0.00900,06122023-A-023564,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,20,0
21,,,,,,,,,,,,,,,,,,,,,,21,0
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL & FABRIC YARN,,,,,,,,,,,,21,0
6103.2300,,MENS 100% PES SUIT,,0,,,,#DIV/0!,,LEXP-0657810-940-18-07-2024,,,,,,,,,,,,21,0
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,21,0
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,21,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,21,0
 REACTIVE DYES ,,,3204.1600,12.950,,0.02340,LPAF-FS-61597,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W200),0.1819890436,0,0,0,0,0,0,21,0
 DISPERSE DYES ,,,3204.1110,12.753,,0.00540,LPAF-FS-61605,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W300),0.2729890436,0,0,0,0,0,0,21,0
 NON WOVEN INTERLINING ,,,5603.9200,11.780,0,0.01932,KAPS-FS-148577,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W400),0.3639890436,0,0,0,0,0,0,21,0
 FINISHING AGENT ,,,3809.9190,6.855,0,0.00900,KAPW-FS-186202,4-Jun-24,"  3,600 ","  1,221 ",0.0000,"  2,377.85 ",0.00,(W500),0.4549890436,0,0,0,0,0,0,21,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W600),0.5459890436,0,0,0,0,0,0,21,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W700),0.6369890436,0,0,0,0,0,0,21,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W900),0.8189890436,0,0,0,0,0,0,21,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,21,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,21,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,21,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,21,0
Labels,,,4821.1040,11.307,0,0.00006,KPPE-PF-224968-18-04-2024,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,21,0
Earth Colour,,,3204.2000,1.386,0,0.03330,HCSE-PF-1739-16-04-2024,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,21,0
Sarabid MIP,,,3824.9999,1.386,0,0.00900,06122023-A-023564,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,21,0
22,,,,,,,,,,,,,,,,,,,,,,22,0
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL & FABRIC YARN,,,,,,,,,,,,22,0
6103.3300,,MENS 100% PES JACKETS,,0,,,,#DIV/0!,,LEXP-0657810-941-18-07-2024,,,,,,,,,,,,22,0
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,22,0
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,22,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,22,0
 REACTIVE DYES ,,,"  3,204.1600 ",  12.9500 ,,  0.0234 , LPAF-FS-61597 ,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W150),0.1364890436,0,0,0,0,0,0,22,0
 DISPERSE DYES ,,,"  3,204.1110 ",  12.7528 ,,  0.0054 , LPAF-FS-61605 ,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W200),0.1819890436,0,0,0,0,0,0,22,0
 NON WOVEN INTERLINING ,,,"  5,603.9200 ",  11.7800 ,0,  0.0193 , KAPS-FS-148577 ,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W350),0.3184890436,0,0,0,0,0,0,22,0
 FINISHING AGENT ,,,"  3,809.9190 ",  6.8550 ,0,  0.0090 , KAPW-FS-186202 ,4-Jun-24,"  3,600 ","  1,221 ",0.0000,"  2,377.85 ",0.00,(W400),0.3639890436,0,0,0,0,0,0,22,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W550),0.5004890436,0,0,0,0,0,0,22,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W700),0.6369890436,0,0,0,0,0,0,22,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W850),0.7734890436,0,0,0,0,0,0,22,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,22,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,1.00000,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,22,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,22,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,22,0
Labels,,,"  4,821.1040 ",  11.3066 ,0,  0.0001 , KPPE-PF-224968-18-04-2024 ,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,22,0
Earth Colour,,,"  3,204.2000 ",  1.3860 ,,  0.0333 , HCSE-PF-1739-16-04-2024 ,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,22,0
Sarabid MIP,,,"  3,824.9999 ",  1.3860 ,0,  0.0090 , 06122023-A-023564 ,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,22,0
23,,,,,,,,,,,,,,,,,,,,,,23,0
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL & FABRIC YARN,,,,,,,,,,,,23,0
6103.4300,,MEN PANT 100% PES,,0,,,,#DIV/0!,,LEXP-0657810-942-18-07-2024,,,,,,,,,,,,23,0
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,23,0
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,23,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,23,0
 REACTIVE DYES ,,,"  3,204.1600 ",  12.9500 ,,  0.0234 , LPAF-FS-61597 ,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W100),0.0909890436,0,0,0,0,0,0,23,0
 DISPERSE DYES ,,,"  3,204.1110 ",  12.7528 ,,  0.0054 , LPAF-FS-61605 ,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W200),0.1819890436,0,0,0,0,0,0,23,0
 NON WOVEN INTERLINING ,,,"  5,603.9200 ",  11.7800 ,0,  0.0193 , KAPS-FS-148577 ,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W300),0.2729890436,0,0,0,0,0,0,23,0
 FINISHING AGENT ,,,"  3,809.9190 ",  6.8550 ,0,  0.0090 , KAPW-FS-186202 ,4-Jun-24,"  3,600 ","  1,221 ",0.0000,"  2,377.85 ",0.00,(W400),0.3639890436,0,0,0,0,0,0,23,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W500),0.4549890436,0,0,0,0,0,0,23,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W600),0.5459890436,0,0,0,0,0,0,23,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,0.00000,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W700),0.6369890436,0,0,0,0,0,0,23,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,23,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,1.00000,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,23,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,23,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,23,0
 Labels ,,,"  4,821.1040 ",  11.3066 ,0,  0.0001 , KPPE-PF-224968-18-04-2024 ,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,23,0
 Earth Colour ,,,"  3,204.2000 ",  1.3860 ,,  0.0333 , HCSE-PF-1739-16-04-2024 ,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,23,0
 Sarabid MIP ,,,"  3,824.9999 ",  1.3860 ,0,  0.0090 , 06122023-A-023564 ,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,23,0
24,,,,,,,,,,,,,,,,,,,,,,24,0
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL & FABRIC YARN,,,,,,,,,,,,24,0
6104.2300,,WOMENS 100% PES SUIT,,0,,,,#DIV/0!,,LEXP-0657810-943-18-07-2024,,,,,,,,,,,,24,0
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,24,0
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,24,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,24,0
 REACTIVE DYES ,,,"  3,204.1600 ",  12.9500 ,,  0.0234 , LPAF-FS-61597 ,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W200),0.1819890436,0,0,0,0,0,0,24,0
 DISPERSE DYES ,,,"  3,204.1110 ",  12.7528 ,,  0.0054 , LPAF-FS-61605 ,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W300),0.2729890436,0,0,0,0,0,0,24,0
 NON WOVEN INTERLINING ,,,"  5,603.9200 ",  11.7800 ,0,  0.0193 , KAPS-FS-148577 ,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W400),0.3639890436,0,0,0,0,0,0,24,0
 FINISHING AGENT ,,,"  3,809.9190 ",  6.8550 ,0,  0.0090 , KAPW-FS-186202 ,4-Jun-24,"  3,600 ","  1,221 ",0.0000,"  2,377.85 ",0.00,(W500),0.4549890436,0,0,0,0,0,0,24,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W600),0.5459890436,0,0,0,0,0,0,24,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W700),0.6369890436,0,0,0,0,0,0,24,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W800),0.7279890436,0,0,0,0,0,0,24,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,24,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,24,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,24,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,24,0
 Labels ,,,"  4,821.1040 ",  11.3066 ,0,  0.0001 , KPPE-PF-224968-18-04-2024 ,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,24,0
 Earth Colour ,,,"  3,204.2000 ",  1.3860 ,0,  0.0333 , HCSE-PF-1739-16-04-2024 ,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,24,0
 Sarabid MIP ,,,"  3,824.9999 ",  1.3860 ,0,  0.0090 , 06122023-A-023564 ,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,24,0
25,,,,,,,,,,,,,,,,,,,,,,25,0
HS CODE,,DESCRIPTION,,PIECES,,NET NET WEIGHT,,PER PIECE WEIGHT (Grams),,ANALYSIS DYES & CHEMICAL & FABRIC YARN,,,,,,,,,,,,25,0
6104.3300,,WOMENS 100% PES JACKETS,,0,,,,#DIV/0!,,LEXP-0657810-944-19-07-2024,,,,,,,,,,,,25,0
CONSUMPTION OF RAW MATERIAL  IMPORTED UNDER SRO 957 (I) 2021 DATED. 30-JULY-2021(EFS-EXPORT FACILTAION SCHEME),,,,,,,,,,,,,,,,,,,,,,25,0
DESCRIPTION OF GOODS,,,"Import 
Hs Code",PER UNIT VALUE,Export Qty Pcs/Ctn/Kg,IOCO Ratio,B/E No,Date,"Import 
Qty",ALREADY CONSUMED,NOW CONSUMED,Balance Qty,Total Value $,Weight Index,,Pcs,Pcs,Pcs,Pcs,White,SUM,25,0
CONSUMPTION OF IMPORTED RAW MATERIAL,,,,,,,,,,,,,,,,,,,,,0,25,0
 REACTIVE DYES ,,,"  3,204.1600 ",  12.9500 ,,  0.0234 , LPAF-FS-61597 ,11-Jun-24,"  5,000 ","  3,318 ",0.0000,"  1,679.98 ",0.00,(W100),0.0909890436,0,0,0,0,0,0,25,0
 DISPERSE DYES ,,,"  3,204.1110 ",  12.7528 ,,  0.0054 , LPAF-FS-61605 ,11-Jun-24,"  4,200 ","  2,946 ",0.0000,"  1,254.39 ",0.00,(W200),0.1819890436,0,0,0,0,0,0,25,0
 NON WOVEN INTERLINING ,,,"  5,603.9200 ",  11.7800 ,0,  0.0193 , KAPS-FS-148577 ,21-Jun-24,"  10,770 ","  10,412 ",0.0000,  358.06 ,0.00,(W350),0.3184890436,0,0,0,0,0,0,25,0
 FINISHING AGENT ,,,"  3,809.9190 ",  6.8550 ,0,  0.0090 , KAPW-FS-186202 ,4-Jun-24,"  3,600 ","  1,221 ",0.0000,"  2,377.85 ",0.00,(W400),0.3639890436,0,0,0,0,0,0,25,0
 80% BCI COTTON 20% RECYCLE POLYESTER KNITTED FABRIC ,,,6006.9090,  37.9439 ,0,,KAPS-FS-99599,4-Mar-24,"  21,709 ",119.10,0.0000,"  21,590.20 ",0.00,(W550),0.5004890436,0,0,0,0,0,0,25,0
 70% RECYCLED POLYESTER 30% COTTON  ,,,6006.9090,  15.4615 ,0,,LPAF-FS-14699,26-Sep-23,2075.61,0.00,0.0000,"  2,075.61 ",0.00,(W650),0.5914890436,0,0,0,0,0,0,25,0
 100% REC POLYESTER FABRIC ,,,6005.3700,  6.8500 ,0,,KAPW-FS-59914,25-Oct-23,9255.7,448.56,0.0000,"  8,807.14 ",0.00,(W700),0.6369890436,0,0,0,0,0,0,25,0
 100% COTTON YARN ,,,5205.2400,  3.1000 ,0,,KAPS-FS-97672,27-Feb-24,"  22,290 ",8167.89,0.0000,"  14,101.28 ",0.00,Cotton Yarn Percentage,,0%,0%,0%,0%,0%,0%,25,0
 POLYESTER YARN ,,,5402.3300,  1.6900 ,0,,KAPS-FS-73118,5-Jan-24,"  72,060 ",56307.92,0.0000,"  15,752.08 ",0.00,Polyester Yarn Percentage,,0%,0%,0%,0%,0%,0%,25,0
,,,,,,,,,,,,,,Cotton Yarn Consumption,,0,0,0,0,0,0,25,0
CONSUMPTION OF LOCAL PURCHASED  RAW MATERIAL,,,,,,,,,,,,,,Polyester Yarn Consumption,,0,0,0,0,0,0,25,0
 Labels ,,,"  4,821.1040 ",  11.3066 ,0,  0.0001 , KPPE-PF-224968-18-04-2024 ,18-Apr-24,"  2,366 ",  50 ,0.0000,"  2,316.65 ",0.00,, ,0,0,0,0,0,0,25,0
 Earth Colour ,,,"  3,204.2000 ",  1.3860 ,0,  0.0333 , HCSE-PF-1739-16-04-2024 ,16-Apr-24,  50 ,  208 ,0.0000,  (158.29),0.00,,,0,0,0,0,0,0,25,0
 Sarabid MIP ,,,"  3,824.9999 ",  1.3860 ,0,  0.0090 , 06122023-A-023564 ,11-Aug-23,"  1,000 ",  477 ,0.0000,  522.07 ,0.00,,,0,0,0,0,0,0,25,0
26,,,,,,,,,,,,,,,,,,,,,,26,0
